sim,aexp,hid,difference_halo_gas,difference_stars_gas,difference_stars_halo,export_maxncellwside,export_ncells,export_ncellwside,export_ncellwside_actual,export_nstars,export_super_level,fake_halo,flag_bad_halo,halo_a[x],halo_a[y],halo_a[z],halo_b_to_a,halo_c_to_a,halo_descid,halo_dr,halo_good,halo_id,halo_jx,halo_jy,halo_jz,halo_m200b,halo_m200c,halo_m2500c,halo_m500c,halo_mvir,halo_mvir_all,halo_norm_dr,halo_np,halo_rs,halo_rs_klypin,halo_rvir,halo_scale,halo_spin,halo_spin_bullock,halo_t/|u|,halo_vmax,halo_voff,halo_vrms,halo_vx,halo_vy,halo_vz,halo_x,halo_xoff,halo_y,halo_z,mass_gas,mass_metals,mass_sfr,mass_ssfr,mass_stars,mass_stars_middle,mass_stars_young,metal_modification,prefix,scale,sim_resolution_pc,sim_resolution_pchcm,sim_width_mpchcm
MW7,0.110,2157,961.4,30.414,980.6,2.0,652100.0,4.0,2.0,6729.0,-2.0,0.0,1.0,10.365,-6.023,-1.344,0.94,0.795,2026.0,0.104,1.0,2157.0,-3.536,-9.674,3.307,6339000000.0,6338000000.0,1820000000.0,4903000000.0,6420000000.0,6420000000.0,4.625,1727.0,11.141,8.02,48.618,0.11,0.0,0.0,0.001,78.46,0.0,0.0,0.0,0.0,-0.0,16.088,4.17,19.118,23.656,1138000000000000.0,14390000.0,4.262,0.0,416500000.0,244600000.0,42620000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.110_0002157_,0.11,48.092,305.2,40.0
MW7,0.120,2026,1784.0,951.2,1210.0,2.0,521700.0,4.0,2.0,9621.0,-2.0,0.0,1.0,-7.002,15.351,-6.92,0.847,0.689,3155.0,0.109,0.0,2026.0,-36.15,-3.281,6.114,10140000000.0,10120000000.0,153900000.0,6144000000.0,10530000000.0,10530000000.0,5.185,2271.0,40.82,18.383,57.32,0.12,0.0,0.0,0.001,81.96,0.0,0.0,0.0,0.0,-0.0,16.147,13.82,19.12,23.571,1138000000000000.0,24360000.0,2.501,0.0,600400000.0,232200000.0,25010000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.120_0002026_,0.12,52.51,305.2,40.0
MW7,0.130,3198,1861.0,1899.0,1302.0,2.0,545200.0,4.0,2.0,13260.0,-2.0,0.0,1.0,17.774,-15.66,-2.045,0.6,0.484,3371.0,1.301,0.0,3198.0,-58.59,-13.85,-50.46,15370000000.0,15340000000.0,950200.0,10390000000.0,15850000000.0,15850000000.0,61.904,3317.0,63.37,15.064,65.677,0.13,0.0,0.0,0.001,93.11,0.0,0.0,0.0,0.0,-0.0,16.167,11.993,19.165,23.474,1138000000000000.0,38620000.0,5.936,0.0,1149000000.0,360300000.0,59360000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.130_0003198_,0.13,56.838,305.2,40.0
MW7,0.140,4110,1451.0,65.535,1489.0,2.0,1190000.0,4.0,2.0,14780.0,-2.0,0.0,1.0,11.274,11.882,5.979,0.693,0.668,4471.0,0.075,1.0,4110.0,197.3,-4.948,205.3,23230000000.0,23170000000.0,3003000000.0,13660000000.0,24030000000.0,24030000000.0,3.588,4581.0,35.415,22.608,75.432,0.14,0.0,0.0,0.001,100.5,0.0,0.0,0.0,0.0,-0.0,16.133,10.729,20.295,22.83,1138000000000000.0,52620000.0,4.387,0.0,710200000.0,264000000.0,43870000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.140_0004110_,0.14,61.11,305.2,40.0
MW7,0.150,4471,1156.0,23.54,1161.0,2.0,1244000.0,4.0,2.0,21420.0,-2.0,0.0,1.0,18.296,1.375,-2.91,0.965,0.817,4840.0,0.094,1.0,4471.0,477.4,-594.7,24.25,31290000000.0,31230000000.0,13020000000.0,25420000000.0,32090000000.0,32090000000.0,4.506,12060.0,18.481,10.234,83.043,0.15,0.0,0.0,0.001,121.3,0.0,0.0,0.0,-0.0,-0.0,16.17,12.393,20.3,22.764,1138000000000000.0,70200000.0,15.872,0.0,1218000000.0,538700000.0,158700000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.150_0004471_,0.15,65.497,305.2,40.0
MW7,0.160,4840,1015.0,36.673,1013.0,2.0,1309000.0,4.0,2.0,34970.0,-2.0,0.0,1.0,12.98,11.479,-8.013,0.913,0.677,4822.0,0.108,0.0,4840.0,244.9,-383.3,487.9,46090000000.0,45940000000.0,14630000000.0,33890000000.0,47690000000.0,47690000000.0,5.441,11400.0,16.854,15.328,94.734,0.16,0.0,0.0,0.001,127.5,0.0,0.0,0.0,-0.0,-0.0,16.201,8.044,20.282,22.677,1138000000000000.0,82960000.0,20.009,0.0,2442000000.0,951800000.0,200100000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.160_0004840_,0.16,69.843,305.2,40.0
MW7,0.171,4948,1483.0,1487.0,53.954,2.0,1570000.0,4.0,2.0,56570.0,-2.0,0.0,1.0,-7.494,23.562,5.165,0.845,0.758,5047.0,0.077,1.0,4948.0,-982.5,-759.8,544.0,46140000000.0,46090000000.0,8800000000.0,34750000000.0,46590000000.0,46590000000.0,3.894,8572.0,19.676,16.323,93.963,0.171,0.0,0.0,0.001,121.2,0.0,0.0,0.0,0.0,-0.0,16.251,4.656,20.24,22.591,1138000000000000.0,89720000.0,28.686,0.0,4142000000.0,1330000000.0,286900000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.171_0004948_,0.171,37.202,152.6,40.0
MW7,0.180,5047,1858.0,24.194,1837.0,2.0,1725000.0,4.0,2.0,80530.0,-2.0,0.0,1.0,-10.401,10.761,8.693,0.836,0.814,4911.0,0.096,1.0,5047.0,1386.0,-58.51,884.2,55940000000.0,55850000000.0,25530000000.0,49280000000.0,56520000000.0,56520000000.0,4.908,9007.0,12.207,9.927,100.2,0.18,0.0,0.0,0.001,140.1,0.0,0.0,0.0,-0.0,-0.0,16.287,9.614,20.25,22.523,1138000000000000.0,96860000.0,13.428,0.0,5798000000.0,1450000000.0,134300000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.180_0005047_,0.18,39.33,152.6,40.0
MW7,0.190,4911,224.0,26.566,236.0,2.0,1766000.0,4.0,2.0,98500.0,-2.0,0.0,1.0,8.327,35.186,11.781,0.64,0.558,5030.0,0.105,0.0,4911.0,7713.0,-4143.0,6828.0,65020000000.0,64890000000.0,2307000000.0,49940000000.0,65740000000.0,65740000000.0,5.85,19350.0,59.645,17.923,105.3,0.19,0.0,0.0,0.001,129.2,0.0,0.0,0.0,-0.0,-0.0,16.321,36.375,20.207,22.444,1138000000000000.0,103800000.0,10.269,0.0,7536000000.0,1284000000.0,102700000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.190_0004911_,0.19,41.5,152.6,40.0
MW7,0.201,4997,28.175,22.857,10.076,2.0,1911000.0,4.0,2.0,126100.0,-2.0,0.0,1.0,-7.198,40.659,23.165,0.601,0.589,380.0,0.06,1.0,4997.0,49.07,1294.0,-7.551,109100000000.0,108600000000.0,9561000000.0,77830000000.0,110900000000.0,110900000000.0,3.369,26570.0,61.517,24.811,125.3,0.201,0.0,0.0,0.001,146.5,0.0,0.0,0.0,0.0,-0.0,16.383,30.186,20.182,22.363,1138000000000000.0,117300000.0,5.091,0.0,8005000000.0,560300000.0,50910000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.201_0004997_,0.201,43.735,152.6,40.0
MW7,0.210,380,36.55,12.659,28.586,2.0,2077000.0,4.0,2.0,140300.0,-2.0,0.0,1.0,-5.956,34.422,17.908,0.817,0.782,4963.0,0.071,1.0,380.0,-0.953,-40.54,3514.0,119000000000.0,118500000000.0,52860000000.0,93850000000.0,120900000000.0,120900000000.0,3.949,95730.0,12.844,12.163,128.8,0.21,0.0,0.0,0.001,169.1,0.0,0.0,0.0,-0.0,-0.0,16.417,8.762,20.214,22.325,1138000000000000.0,120600000.0,19.336,0.0,8977000000.0,1050000000.0,193400000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.210_0000380_,0.21,45.867,152.6,40.0
MW7,0.220,4963,1624.0,54.675,1614.0,2.0,2192000.0,4.0,2.0,168900.0,-2.0,0.0,1.0,-6.813,31.283,20.036,0.836,0.777,4176.0,0.07,1.0,4963.0,-261.8,-60.87,4599.0,127400000000.0,126700000000.0,55090000000.0,101100000000.0,129800000000.0,129800000000.0,3.913,85150.0,14.08,13.445,131.9,0.22,0.0,0.0,0.001,166.5,0.0,0.0,0.0,-0.0,-0.0,16.458,7.693,20.206,22.267,1138000000000000.0,131200000.0,12.093,0.0,9974000000.0,887800000.0,120900000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.220_0004963_,0.22,47.964,152.6,40.0
MW7,0.230,4176,30.391,16.669,14.213,2.0,2338000.0,4.0,2.0,193000.0,-2.0,0.0,1.0,-7.595,37.653,16.618,0.868,0.787,4864.0,0.07,1.0,4176.0,-446.5,1817.0,8022.0,144500000000.0,142900000000.0,57500000000.0,104900000000.0,149800000000.0,149800000000.0,3.956,118800.0,17.015,16.539,138.2,0.23,0.0,0.0,0.001,165.1,0.0,0.0,0.0,-0.0,-0.0,16.494,7.066,20.194,22.209,1138000000000000.0,138600000.0,25.599,0.0,12580000000.0,1551000000.0,256000000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.230_0004176_,0.23,50.187,152.6,40.0
MW7,0.241,4864,2136.0,2134.0,7.84,2.0,2627000.0,4.0,2.0,232900.0,-2.0,0.0,1.0,-4.301,44.141,5.755,0.885,0.809,4788.0,0.065,1.0,4864.0,-3389.0,7109.0,17290.0,176900000000.0,175200000000.0,64430000000.0,118300000000.0,181600000000.0,181600000000.0,3.768,139500.0,21.746,20.583,147.2,0.241,0.0,0.0,0.001,167.1,0.0,0.0,0.0,-0.0,-0.0,16.535,7.367,20.185,22.153,1138000000000000.0,150600000.0,22.888,0.0,15970000000.0,1579000000.0,228900000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.241_0004864_,0.241,52.448,152.6,40.0
MW7,0.251,4788,40.643,50.806,28.626,2.0,2557000.0,4.0,2.0,229800.0,-2.0,0.0,1.0,-8.288,44.667,1.327,0.887,0.788,4731.0,0.06,1.0,4788.0,-3885.0,16190.0,20290.0,200900000000.0,199400000000.0,76500000000.0,150100000000.0,204100000000.0,204100000000.0,3.484,156200.0,19.269,19.549,153.0,0.251,0.0,0.0,0.001,173.2,0.0,0.0,0.0,-0.0,-0.0,16.571,8.313,20.175,22.1,1138000000000000.0,157200000.0,3.889,0.0,17540000000.0,1074000000.0,38890000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.251_0004788_,0.251,54.676,152.6,40.0
MW7,0.260,4731,29.624,35.294,29.502,2.0,2472000.0,4.0,2.0,241100.0,-2.0,0.0,1.0,-21.6,39.749,10.079,0.917,0.785,4497.0,0.068,1.0,4731.0,-5175.0,20310.0,21430.0,217600000000.0,215200000000.0,96970000000.0,169700000000.0,222300000000.0,222300000000.0,3.933,182200.0,15.452,14.955,157.3,0.26,0.0,0.0,0.001,186.3,0.0,0.0,0.0,-0.0,-0.0,16.609,12.106,20.163,22.055,1138000000000000.0,159100000.0,9.099,0.0,18860000000.0,985600000.0,90990000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.260_0004731_,0.26,56.728,152.6,40.0
MW7,0.271,4497,39.892,31.6,12.66,2.0,2537000.0,4.0,2.0,255100.0,-2.0,0.0,1.0,-30.851,35.107,18.0,0.88,0.78,4748.0,0.063,1.0,4497.0,-19340.0,15450.0,15340.0,263200000000.0,259500000000.0,91150000000.0,183600000000.0,269100000000.0,269100000000.0,3.762,213000.0,25.903,27.135,167.4,0.271,0.0,0.0,0.001,175.3,0.0,0.0,0.0,-0.0,-0.0,16.657,17.463,20.156,22.008,1138000000000000.0,160300000.0,10.326,0.0,20090000000.0,1121000000.0,103300000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.271_0004497_,0.271,58.973,152.6,40.0
MW7,0.280,4748,41.502,29.136,15.408,2.0,2685000.0,4.0,2.0,272600.0,-2.0,0.0,1.0,-32.86,38.782,12.546,0.906,0.819,5238.0,0.064,1.0,4748.0,-33160.0,9779.0,9259.0,298600000000.0,294000000000.0,94990000000.0,210300000000.0,304600000000.0,304600000000.0,3.835,234700.0,31.119,31.554,174.3,0.28,0.0,0.0,0.001,176.4,0.0,0.0,0.0,-0.0,-0.0,16.7,18.644,20.148,21.963,1138000000000000.0,169900000.0,12.186,0.0,21500000000.0,1191000000.0,121900000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.280_0004748_,0.28,61.096,152.6,40.0
MW7,0.290,5238,41.308,40.78,14.112,2.0,3032000.0,4.0,2.0,327600.0,-2.0,0.0,1.0,41.473,-37.122,-8.483,0.908,0.816,4414.0,0.067,1.0,5238.0,-39410.0,109.3,21110.0,329400000000.0,323800000000.0,113500000000.0,229800000000.0,340200000000.0,340200000000.0,4.126,242600.0,28.558,26.933,180.7,0.29,0.0,0.0,0.001,185.8,0.0,0.0,0.0,-0.0,-0.0,16.743,17.135,20.137,21.917,1138000000000000.0,180000000.0,13.733,0.0,25020000000.0,1320000000.0,137300000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.290_0005238_,0.29,63.265,152.6,40.0
MW7,0.301,4414,31.176,32.919,7.226,2.0,3170000.0,4.0,2.0,346200.0,-2.0,0.0,1.0,43.487,-31.452,-8.232,0.932,0.873,4113.0,0.059,1.0,4414.0,-52880.0,-5366.0,21770.0,362800000000.0,358000000000.0,143900000000.0,252000000000.0,367900000000.0,367900000000.0,3.796,289800.0,23.159,21.456,185.2,0.301,0.0,0.0,0.001,196.9,0.0,0.0,0.0,-0.0,-0.0,16.797,19.531,20.126,21.878,1138000000000000.0,189800000.0,19.375,0.0,27860000000.0,1763000000.0,193800000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.301_0004414_,0.301,65.524,152.6,40.0
MW7,0.311,4113,3877.0,3872.0,20.058,2.0,3355000.0,4.0,2.0,362000.0,-2.0,0.0,1.0,50.563,-16.112,-21.877,0.914,0.871,4506.0,0.06,1.0,4113.0,-47360.0,-14510.0,28950.0,373200000000.0,366900000000.0,135300000000.0,282200000000.0,379200000000.0,379200000000.0,3.908,296300.0,23.953,25.012,186.9,0.311,0.0,0.0,0.001,190.2,0.0,0.0,0.0,-0.0,-0.0,16.833,24.78,20.12,21.833,1138000000000000.0,193600000.0,20.458,0.0,29070000000.0,1125000000.0,204600000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.311_0004113_,0.311,67.694,152.6,40.0
MW7,0.320,4506,28.452,24.911,17.564,2.0,3761000.0,4.0,2.0,404700.0,-2.0,0.0,1.0,52.816,-5.326,-25.327,0.886,0.861,4511.0,0.055,1.0,4506.0,-38660.0,-23350.0,22350.0,388800000000.0,378000000000.0,143900000000.0,292000000000.0,402400000000.0,402400000000.0,3.701,346400.0,24.467,24.494,190.4,0.32,0.0,0.0,0.001,192.6,0.0,0.0,0.0,-0.0,-0.0,16.874,29.071,20.111,21.79,1138000000000000.0,190200000.0,4.169,0.0,31750000000.0,1247000000.0,41690000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.320_0004506_,0.32,69.815,152.6,40.0
MW7,0.330,4511,9.227,37.438,29.508,2.0,4534000.0,4.0,2.0,839200.0,-2.0,0.0,1.0,53.943,5.46,-29.432,0.855,0.83,4436.0,0.052,1.0,4511.0,-31820.0,-34070.0,12500.0,413300000000.0,403100000000.0,147400000000.0,288700000000.0,420400000000.0,420400000000.0,3.592,400400.0,27.249,25.691,192.9,0.33,0.0,0.0,0.001,191.3,0.0,0.0,0.0,-0.0,-0.0,16.911,32.323,20.099,21.751,1138000000000000.0,181600000.0,8.456,0.0,36390000000.0,810700000.0,84560000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.330_0004511_,0.33,36.006,76.294,40.0
MW7,0.340,4436,20.636,9.416,27.55,2.0,3887000.0,4.0,2.0,452700.0,-2.0,0.0,1.0,51.368,17.493,-35.914,0.832,0.786,4290.0,0.054,1.0,4436.0,-34790.0,-58130.0,1995.0,424800000000.0,411700000000.0,147900000000.0,296400000000.0,433900000000.0,433900000000.0,3.736,445200.0,28.991,23.985,194.7,0.34,0.0,0.0,0.001,193.6,0.0,0.0,0.0,-0.0,-0.0,16.947,31.737,20.089,21.714,1138000000000000.0,187500000.0,9.528,0.0,37910000000.0,954800000.0,95280000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.340_0004436_,0.34,37.09,76.294,40.0
MW7,0.350,4290,23.218,41.13,30.188,2.0,4219000.0,4.0,2.0,508300.0,-2.0,0.0,1.0,52.274,23.033,-38.561,0.825,0.751,3948.0,0.057,1.0,4290.0,-35260.0,-84260.0,20330.0,467500000000.0,438400000000.0,153300000000.0,322100000000.0,481800000000.0,481800000000.0,4.028,478400.0,33.719,27.19,201.3,0.35,0.0,0.0,0.001,194.2,0.0,0.0,0.0,-0.0,-0.0,16.983,32.74,20.08,21.675,1138000000000000.0,198700000.0,11.144,0.0,39620000000.0,1364000000.0,111400000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.350_0004290_,0.35,38.164,76.294,40.0
MW7,0.361,3948,5394.0,5404.0,13.541,2.0,4927000.0,4.0,2.0,983400.0,-2.0,0.0,1.0,53.354,28.276,-44.759,0.815,0.733,4324.0,0.052,1.0,3948.0,-36040.0,-122100.0,16780.0,569900000000.0,542600000000.0,182700000000.0,341000000000.0,582400000000.0,582400000000.0,3.91,550000.0,41.795,33.195,214.0,0.361,0.0,0.0,0.001,199.0,0.0,0.0,0.0,-0.0,-0.0,17.023,35.847,20.068,21.636,1138000000000000.0,214100000.0,39.773,0.0,42380000000.0,2330000000.0,397700000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.361_0003948_,0.361,39.311,76.294,40.0
MW7,0.370,4324,2238.0,2229.0,10.408,2.0,4526000.0,4.0,2.0,587400.0,-2.0,0.0,1.0,55.428,29.057,-45.416,0.811,0.734,4402.0,0.05,1.0,4324.0,9554.0,-218800.0,51680.0,623000000000.0,596400000000.0,197700000000.0,389400000000.0,633600000000.0,633600000000.0,3.939,629300.0,41.661,33.53,219.8,0.37,0.0,0.0,0.001,202.7,0.0,0.0,0.0,-0.0,-0.0,17.056,34.815,20.053,21.601,1138000000000000.0,224200000.0,29.13,0.0,46990000000.0,3421000000.0,291300000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.370_0004324_,0.37,40.371,76.294,40.0
MW7,0.390,4395,27.054,19.702,24.484,2.0,4619000.0,4.0,2.0,651900.0,-2.0,0.0,1.0,66.874,16.985,-52.628,0.739,0.637,4405.0,0.049,1.0,4395.0,-8676.0,-228000.0,52110.0,691300000000.0,641800000000.0,275900000000.0,472900000000.0,706100000000.0,706100000000.0,4.426,702500.0,27.818,27.492,227.1,0.39,0.0,0.0,0.001,214.2,0.0,0.0,0.0,-0.0,-0.0,17.122,36.904,20.037,21.531,1138000000000000.0,235000000.0,14.354,0.0,55480000000.0,2344000000.0,143500000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.390_0004395_,0.39,42.549,76.294,40.0
MW7,0.400,4405,23.9,37.085,32.171,2.0,4663000.0,4.0,2.0,685500.0,-2.0,0.0,1.0,69.036,16.61,-49.492,0.72,0.604,4034.0,0.043,1.0,4405.0,46530.0,-242200.0,105200.0,727200000000.0,680600000000.0,313800000000.0,491400000000.0,737500000000.0,737500000000.0,4.52,797800.0,23.29,22.086,230.0,0.4,0.0,0.0,0.001,225.7,0.0,0.0,0.0,-0.0,-0.0,17.154,33.919,20.028,21.494,1138000000000000.0,239700000.0,12.948,0.0,59140000000.0,2974000000.0,129500000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.400_0004405_,0.4,43.632,76.294,40.0
MW7,0.411,4034,25.985,37.784,19.674,2.0,4656000.0,4.0,2.0,730100.0,-2.0,0.0,1.0,67.483,13.034,-49.823,0.687,0.571,4051.0,0.029,1.0,4034.0,-49500.0,-158100.0,-3820.0,723100000000.0,685300000000.0,315600000000.0,503600000000.0,729800000000.0,729800000000.0,3.537,865700.0,21.918,22.514,228.7,0.411,0.0,0.0,0.001,221.0,0.0,0.0,0.0,-0.0,-0.0,17.183,31.158,20.014,21.466,1138000000000000.0,254000000.0,0.0,0.0,60800000000.0,1305000000.0,0.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.411_0004034_,0.411,44.816,76.294,40.0
MW7,0.420,4051,30.157,58.126,43.766,2.0,4565000.0,4.0,2.0,1046000.0,-2.0,0.0,1.0,68.788,6.393,-52.395,0.678,0.56,4027.0,0.004,1.0,4051.0,-98410.0,-142800.0,-59570.0,718100000000.0,678900000000.0,298000000000.0,516600000000.0,723100000000.0,723100000000.0,0.414,813300.0,22.975,19.855,227.6,0.42,0.0,0.0,0.001,224.3,0.0,0.0,0.0,-0.0,-0.0,17.202,33.387,20.011,21.444,1138000000000000.0,253100000.0,20.15,0.0,63350000000.0,1719000000.0,201500000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.420_0004051_,0.42,45.784,76.294,40.0
MW7,0.421,4027,37.052,54.691,50.884,2.0,4622000.0,4.0,2.0,1174000.0,-2.0,0.0,1.0,69.122,6.217,-52.203,0.671,0.555,3911.0,0.031,1.0,4027.0,-109100.0,-136500.0,-68410.0,715900000000.0,677700000000.0,296000000000.0,521400000000.0,720800000000.0,720800000000.0,6.454,848900.0,22.562,19.721,227.3,0.421,0.0,0.0,0.001,224.1,0.0,0.0,0.0,-0.0,-0.0,17.204,33.786,20.012,21.441,1138000000000000.0,258900000.0,0.018,0.0,63680000000.0,1592000000.0,175900.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.421_0004027_,0.421,45.901,76.294,40.0
MW7,0.441,2967,42.286,39.346,15.029,2.0,4128000.0,4.0,2.0,765000.0,-2.0,0.0,1.0,68.061,-3.04,-47.486,0.627,0.535,3567.0,0.028,1.0,2967.0,-175500.0,-38350.0,-166600.0,676000000000.0,644000000000.0,306900000000.0,512600000000.0,677500000000.0,677500000000.0,9.758,968900.0,18.671,16.362,221.7,0.441,0.0,0.0,0.001,223.5,0.0,0.0,0.0,-0.0,-0.0,17.252,36.835,19.999,21.396,1138000000000000.0,262300000.0,0.0,0.0,67670000000.0,948600000.0,0.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.441_0002967_,0.441,48.105,76.294,40.0
MW7,0.451,3567,27.425,32.957,17.362,2.0,3917000.0,4.0,2.0,778400.0,-2.0,0.0,1.0,69.044,-5.47,-45.698,0.618,0.523,3482.0,0.027,1.0,3567.0,-179000.0,-22490.0,-134600.0,648200000000.0,612800000000.0,304700000000.0,493700000000.0,648600000000.0,648600000000.0,10.774,919300.0,15.783,13.935,218.0,0.451,0.0,0.0,0.001,226.5,0.0,0.0,0.0,-0.0,-0.0,17.272,38.664,19.995,21.376,1138000000000000.0,262800000.0,0.018,0.0,68610000000.0,1083000000.0,180200.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.451_0003567_,0.451,49.118,76.294,40.0
MW7,0.460,3482,23.463,33.18,10.783,2.0,3693000.0,4.0,2.0,790500.0,-2.0,0.0,1.0,66.634,-6.582,-42.022,0.607,0.51,3349.0,0.025,1.0,3482.0,-178400.0,-47020.0,-120200.0,614700000000.0,581000000000.0,301600000000.0,476800000000.0,614200000000.0,614200000000.0,13.073,975200.0,13.747,11.696,213.6,0.46,0.0,0.0,0.001,229.8,0.0,0.0,0.0,-0.0,-0.0,17.291,38.54,19.99,21.357,1138000000000000.0,266600000.0,0.0,0.0,69550000000.0,1093000000.0,0.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.460_0003482_,0.46,50.139,76.294,40.0
MW7,0.471,3349,14.866,32.855,31.715,2.0,3362000.0,4.0,2.0,797500.0,-2.0,0.0,1.0,66.17,-9.761,-39.435,0.575,0.488,3199.0,0.023,1.0,3349.0,-188700.0,7772.0,-127400.0,576800000000.0,550400000000.0,290500000000.0,446600000000.0,575600000000.0,575600000000.0,18.59,959700.0,11.686,10.494,208.5,0.471,0.0,0.0,0.0,227.9,0.0,0.0,0.0,-0.0,-0.0,17.308,39.911,19.987,21.339,1138000000000000.0,268200000.0,0.0,0.0,70210000000.0,926800000.0,0.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.471_0003349_,0.471,51.298,76.294,40.0
MW7,0.480,3199,10.978,40.169,48.006,2.0,3043000.0,4.0,2.0,811700.0,-2.0,0.0,1.0,64.619,-11.491,-39.668,0.565,0.495,3184.0,0.022,1.0,3199.0,-163400.0,43760.0,-101000.0,555800000000.0,527800000000.0,285800000000.0,419800000000.0,553900000000.0,553900000000.0,20.569,946000.0,10.267,9.418,205.4,0.48,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,-0.0,17.326,40.819,19.987,21.325,1138000000000000.0,263900000.0,0.02,0.0,70740000000.0,529100000.0,204900.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.480_0003199_,0.48,52.368,76.294,40.0
MW7,0.490,3184,28.49,41.366,48.791,2.0,2901000.0,4.0,2.0,826800.0,-2.0,0.0,1.0,62.312,-12.157,-39.186,0.566,0.508,3178.0,0.02,1.0,3184.0,-125100.0,393.5,-49370.0,531400000000.0,497100000000.0,280600000000.0,399800000000.0,528200000000.0,528200000000.0,19830.0,958000.0,9.261,8.687,201.7,0.49,0.0,0.0,0.0,227.5,0.0,0.0,0.0,-0.0,-0.0,17.343,39.168,19.985,21.311,1138000000000000.0,263100000.0,0.376,0.0,70850000000.0,460800000.0,3762000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.490_0003184_,0.49,53.444,76.294,40.0
MW7,0.500,3178,33.862,73.506,43.187,2.0,3790000.0,4.0,2.0,844200.0,-2.0,0.0,1.0,58.216,-12.841,-37.588,0.57,0.535,-1.0,,,3178.0,-128400.0,21740.0,-73180.0,501200000000.0,468400000000.0,274500000000.0,385800000000.0,497100000000.0,497100000000.0,,916700.0,7.849,7.534,197.2,0.5,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,-0.0,17.358,36.265,19.985,21.298,1138000000000000.0,264400000.0,0.0,0.0,71090000000.0,470800000.0,0.0,None,/u/cmoody3/data2/export_sunrise_fits/MW7/MW7_a0.500_0003178_,0.5,54.52,76.294,40.0
MW8,0.110,226,414.2,73.798,452.4,2.0,635100.0,4.0,2.0,1722.0,-2.0,0.0,1.0,-4.732,8.473,-5.745,0.792,0.668,1852.0,0.091,0.0,226.0,26.02,-2.99,-19.0,5038000000.0,5037000000.0,534900000.0,3384000000.0,5193000000.0,5193000000.0,3.047,1200.0,17.346,10.16,45.298,0.11,0.0,0.0,0.001,70.06,0.0,0.0,-0.0,0.0,0.0,21.123,10.004,16.867,17.638,1138000000000000.0,8296000.0,3.8,0.0,130200000.0,97970000.0,38000000.0,None,/u/cmoody3/data2/export_sunrise_fits/MW8/MW8_a0.110_0000226_,0.11,47.959,305.2,40.0
